Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Flow_Bytes_per_s,Flow_Packets_per_s,FIN_Flag_Count,SYN_Flag_Count,ACK_Flag_Count,Label
443,142858,51,61,1343,107289,760419.4375,783.995296,0,0,0,BENIGN
443,196534,48,57,1331,100049,515839.4985,534.2587033,0,0,0,BENIGN
443,142928,48,57,1319,107289,759879.1,734.6356207,0,0,0,BENIGN
443,123402,44,50,1313,95705,786194.7132,761.7380594,0,0,0,BENIGN
443,142731,47,55,1319,104393,740637.9833,714.6310192,0,0,0,BENIGN
443,127510,21,29,1169,46473,373633.4405,392.1261078,0,0,0,BENIGN
443,142497,49,59,1325,110185,782542.7904,757.9106929,0,0,0,BENIGN
443,186963,48,60,1337,105841,573257.8104,577.6544022,0,0,0,BENIGN
443,197861,46,54,1325,100049,512349.5787,505.4053098,0,0,0,BENIGN
443,142760,47,58,1319,110185,781059.1202,735.5001401,0,0,0,BENIGN
443,23498,25,29,150,57920,2471274.151,2298.067921,1,0,0,BENIGN
443,142790,50,59,1331,110185,780979.0602,763.3587786,0,0,0,BENIGN
443,194123,47,55,1325,101511,529746.604,525.440056,0,0,0,BENIGN
443,142819,48,56,1319,104393,740181.6285,728.1944279,0,0,0,BENIGN
443,186407,48,59,1337,105841,574967.6783,574.0127785,0,0,0,BENIGN
443,143033,47,66,1331,108751,769626.5897,790.0274762,0,0,0,BENIGN
443,195544,50,66,1337,105841,548101.706,593.2168719,0,0,0,BENIGN
443,142215,44,53,1319,104393,743325.247,682.0658862,0,0,0,BENIGN
443,142395,41,53,1295,102959,732146.4939,660.1355385,0,0,0,BENIGN
443,142742,44,56,1313,104393,740538.8743,700.5646551,0,0,0,BENIGN
443,122673,39,49,1295,95705,790720.0443,717.354267,0,0,0,BENIGN
443,187038,50,60,1343,105841,573060.0199,588.115784,0,0,0,BENIGN
443,142470,46,60,1331,108751,772667.9301,744.0162841,0,0,0,BENIGN
443,161,2,0,0,0,0.0,12422.36025,0,0,1,BENIGN
465,2198477,17,23,1376,4520,2681.856576,18.19441368,0,0,0,BENIGN
465,49,2,0,37,0,755102.0408,40816.32653,0,1,1,BENIGN
80,50486,1,1,0,0,0.0,39.61494276,0,0,1,BENIGN
80,51273,1,1,0,0,0.0,39.00688472,0,0,1,BENIGN
80,50722,1,1,0,0,0.0,39.43062182,0,0,1,BENIGN
80,50641,1,1,0,0,0.0,39.49369088,0,0,1,BENIGN
80,51022,1,1,0,0,0.0,39.198777,0,0,1,BENIGN
80,51245,1,1,0,0,0.0,39.02819787,0,0,1,BENIGN
80,50534,1,1,0,0,0.0,39.57731428,0,0,1,BENIGN
80,50884,1,1,0,0,0.0,39.30508608,0,0,1,BENIGN
80,50408,1,1,0,0,0.0,39.67624187,0,0,1,BENIGN
80,83784,1,1,0,0,0.0,23.87090614,0,0,1,BENIGN
80,50905,1,1,0,0,0.0,39.28887143,0,0,1,BENIGN
80,46728,1,1,0,0,0.0,42.80089026,0,0,1,BENIGN
80,50833,1,1,0,0,0.0,39.34452029,0,0,1,BENIGN
80,50448,1,1,0,0,0.0,39.64478275,0,0,1,BENIGN
443,116606690,18,18,1854,7735,82.23370374,0.308730142,0,0,0,BENIGN
123,91190,1,1,48,48,1052.747012,21.93222941,0,0,0,BENIGN
123,84776,1,1,48,48,1132.395961,23.59158252,0,0,0,BENIGN
443,3,2,0,53,0,17700000.0,666666.6667,0,1,1,BENIGN
137,22,13,0,650,0,29500000.0,590909.0909,0,0,0,BENIGN
53,313,2,2,90,206,945686.901,12779.55272,0,0,0,BENIGN
53,253,2,2,90,122,837944.664,15810.27668,0,0,0,BENIGN
53,188,2,2,90,122,1127659.574,21276.59574,0,0,0,BENIGN
53,246,2,2,90,206,1203252.033,16260.1626,0,0,0,BENIGN
53,260,2,2,90,122,815384.6154,15384.61538,0,0,0,BENIGN
53,275,2,2,90,206,1076363.636,14545.45455,0,0,0,BENIGN
53,25399,2,2,86,196,11102.79932,157.4865152,0,0,0,BENIGN
53,25871,2,2,86,220,11827.91543,154.6132735,0,0,0,BENIGN
53,186,2,2,90,206,1591397.849,21505.37634,0,0,0,BENIGN
53,189,2,2,90,122,1121693.122,21164.02116,0,0,0,BENIGN
53,61438,2,2,72,136,3385.526873,65.10628601,0,0,0,BENIGN
53,61664,2,2,72,184,4151.530877,64.86766995,0,0,0,BENIGN
53,290,2,2,90,206,1020689.655,13793.10345,0,0,0,BENIGN
53,229,2,2,90,122,925764.1921,17467.24891,0,0,0,BENIGN
53,266,2,2,90,206,1112781.955,15037.59398,0,0,0,BENIGN
53,257,2,2,90,122,824902.7237,15564.20233,0,0,0,BENIGN
53,259,2,2,90,206,1142857.143,15444.01544,0,0,0,BENIGN
53,199,2,2,90,122,1065326.633,20100.50251,0,0,0,BENIGN
53,255,2,2,90,122,831372.549,15686.27451,0,0,0,BENIGN
53,264,2,2,90,206,1121212.121,15151.51515,0,0,0,BENIGN
53,198,2,2,90,122,1070707.071,20202.0202,0,0,0,BENIGN
53,399,2,2,90,206,741854.6366,10025.06266,0,0,0,BENIGN
53,24629,2,2,72,140,8607.738844,162.4101669,0,0,0,BENIGN
53,320,2,2,90,206,925000.0,12500.0,0,0,0,BENIGN
53,262,2,2,90,122,809160.3053,15267.17557,0,0,0,BENIGN
53,60398,2,2,72,268,5629.325474,66.22735852,0,0,0,BENIGN
53,250,2,2,90,122,848000.0,16000.0,0,0,0,BENIGN
53,309,2,2,90,206,957928.8026,12944.98382,0,0,0,BENIGN
53,271,2,2,64,204,988929.8893,14760.1476,0,0,0,BENIGN
53,324,2,2,64,196,802469.1358,12345.67901,0,0,0,BENIGN
53,322,2,2,90,122,658385.0932,12422.36025,0,0,0,BENIGN
53,468,2,2,90,206,632478.6325,8547.008547,0,0,0,BENIGN
53,332,2,2,90,206,891566.2651,12048.19277,0,0,0,BENIGN
53,335,2,2,90,122,632835.8209,11940.29851,0,0,0,BENIGN
53,242,2,2,90,122,876033.0579,16528.92562,0,0,0,BENIGN
53,301,2,2,90,206,983388.7043,13289.03654,0,0,0,BENIGN
443,3520858,5,1,117,41,44.87542525,1.704130073,0,1,1,BENIGN
443,4,2,0,12,0,3000000.0,500000.0,1,0,0,BENIGN
80,4024829,1,2,0,0,0.0,0.745373282,0,0,1,BENIGN
443,5006404,1,3,0,31,6.192069198,0.798976671,0,0,1,BENIGN
80,4942446,1,2,0,0,0.0,0.606986905,0,0,1,BENIGN
443,5080229,1,3,0,31,6.10208713,0.787366081,0,0,1,BENIGN
80,4910442,1,2,0,0,0.0,0.610942966,0,0,1,BENIGN
80,4920527,1,2,0,0,0.0,0.609690791,0,0,1,BENIGN
443,4984505,1,3,0,31,6.219273529,0.802486907,0,0,1,BENIGN
443,4984564,1,3,0,31,6.219199914,0.802477408,0,0,1,BENIGN
80,49920,1,1,0,0,0.0,40.06410256,0,0,1,BENIGN
443,49,2,0,0,0,0.0,40816.32653,0,0,1,BENIGN
443,161,2,0,0,0,0.0,12422.36025,0,0,1,BENIGN
443,109,2,0,0,0,0.0,18348.62385,0,0,1,BENIGN
443,242,2,0,0,0,0.0,8264.46281,0,0,1,BENIGN
80,50075,1,1,0,0,0.0,39.94008987,0,0,1,BENIGN
80,49961,1,1,0,0,0.0,40.03122435,0,0,1,BENIGN
80,50133,1,1,0,0,0.0,39.89388227,0,0,1,BENIGN
465,1804148,17,24,1378,4520,3269.133131,22.72540834,0,0,0,BENIGN
465,48,2,0,37,0,770833.3333,41666.66667,0,1,1,BENIGN
443,63874054,7,2,158,82,3.7573942,0.140902282,0,1,1,BENIGN
443,4522563,5,1,117,41,34.9359423,1.326681353,0,1,1,BENIGN
443,1064,3,1,18,6,22556.39098,3759.398496,1,0,0,BENIGN
443,4522242,5,1,117,41,34.93842214,1.326775524,0,1,1,BENIGN
443,4521670,5,1,117,41,34.94284191,1.326943364,0,1,1,BENIGN
443,306,1,1,6,6,39215.68627,6535.947712,1,0,0,BENIGN
443,872,3,1,18,6,27522.93578,4587.155963,1,0,0,BENIGN
123,94224,1,1,48,48,1018.848701,21.2260146,0,0,0,BENIGN
123,37212,1,1,48,48,2579.812964,53.74610341,0,0,0,BENIGN
80,116038005,18,15,870,1492,20.35539994,0.284389584,0,0,0,BENIGN
443,116228748,23,23,13003,5266,157.181423,0.395771277,0,0,0,BENIGN
443,115799649,23,21,2219,8433,91.98646189,0.379966609,0,0,0,BENIGN
53,207,2,2,94,220,1516908.213,19323.6715,0,0,0,BENIGN
53,319,2,2,82,176,808777.4295,12539.18495,0,0,0,BENIGN
53,50937,2,2,94,220,6164.477688,78.52837819,0,0,0,BENIGN
53,254,2,2,94,220,1236220.472,15748.0315,0,0,0,BENIGN
53,50659,2,2,94,196,5724.550425,78.95931621,0,0,0,BENIGN
53,285,2,2,82,152,821052.6316,14035.08772,0,0,0,BENIGN
53,255,2,2,94,196,1137254.902,15686.27451,0,0,0,BENIGN
53,253,2,2,94,196,1146245.059,15810.27668,0,0,0,BENIGN
53,101128,2,2,74,178,2491.891464,39.55383277,0,0,0,BENIGN
53,51047,2,2,74,154,4466.472075,78.35915921,0,0,0,BENIGN
443,271374,2,1,0,0,0.0,11.05485419,0,0,1,BENIGN
443,269365,3,1,0,0,0.0,14.8497392,0,0,1,BENIGN
443,263653,2,1,0,0,0.0,11.37859232,0,0,1,BENIGN
443,269882,2,1,0,0,0.0,11.1159692,0,0,1,BENIGN
123,63021198,2,2,96,96,3.046593941,0.063470707,0,0,0,BENIGN
53,113789,2,2,64,252,2777.06984,35.15278278,0,0,0,BENIGN
389,115791754,22,13,2986,6356,80.67932022,0.302266775,0,0,0,BENIGN
3268,115812212,22,13,2986,6356,80.66506838,0.30221338,0,0,0,BENIGN
443,29841695,15,11,1231,5451,223.9148949,0.871264183,0,0,0,BENIGN
53,23537,1,1,45,61,4503.547606,84.97259634,0,0,0,BENIGN
53,24759,1,1,60,76,5492.952058,80.77870673,0,0,0,BENIGN
53,60609,1,1,54,110,2705.868765,32.99839958,0,0,0,BENIGN
53,23405,1,1,55,111,7092.501602,85.45182653,0,0,0,BENIGN
53,120792,1,1,48,100,1225.246705,16.55738791,0,0,0,BENIGN
53,59914,1,1,48,103,2520.279067,33.38117969,0,0,0,BENIGN
53,76881,1,1,54,110,2133.166842,26.01422978,0,0,0,BENIGN
53,71933,1,1,52,101,2126.979272,27.80365062,0,0,0,BENIGN
53,77608,1,1,56,72,1649.314504,25.77053912,0,0,0,BENIGN
53,82493,1,1,59,75,1624.38025,24.24448135,0,0,0,BENIGN
53,225547,1,1,51,151,895.6004735,8.867331421,0,0,0,BENIGN
53,63195130,2,2,92,255,5.490929443,0.063296017,0,0,0,BENIGN
53,60069,1,1,54,110,2730.193611,33.29504403,0,0,0,BENIGN
53,23604,1,1,43,75,4999.152686,84.73140146,0,0,0,BENIGN
53,23441,1,1,45,100,6185.742929,85.32059212,0,0,0,BENIGN
53,48481,1,1,40,107,3032.115674,41.25327448,0,0,0,BENIGN
53,71392,1,1,54,238,4090.094128,28.01434334,0,0,0,BENIGN
53,63041,1,1,65,124,2998.048889,31.72538507,0,0,0,BENIGN
53,136471,1,1,52,207,1897.839101,14.6551282,0,0,0,BENIGN
53,458,1,1,50,110,349344.9782,4366.812227,0,0,0,BENIGN
53,47962,1,1,46,105,3148.325758,41.69967891,0,0,0,BENIGN
53,23143,1,1,43,91,5790.087716,86.41921963,0,0,0,BENIGN
53,23424,1,1,49,177,9648.224044,85.38251366,0,0,0,BENIGN
53,49477,1,1,51,112,3294.460052,40.42282273,0,0,0,BENIGN
53,123543,1,1,51,296,2808.738658,16.18869543,0,0,0,BENIGN
53,48750,1,1,43,130,3548.717949,41.02564103,0,0,0,BENIGN
53,122269,1,1,38,119,1284.054012,16.35737595,0,0,0,BENIGN
53,98492066,3,3,147,393,5.482675122,0.060918612,0,0,0,BENIGN
53,23285,1,1,74,158,9963.495813,85.89220528,0,0,0,BENIGN
53,23032,1,1,46,74,5210.142411,86.83570684,0,0,0,BENIGN
53,49777,1,1,78,162,4821.503907,40.17919923,0,0,0,BENIGN
53,110695,1,1,48,140,1698.36036,18.0676634,0,0,0,BENIGN
53,47993,1,1,54,102,3250.474027,41.67274394,0,0,0,BENIGN
53,83410,1,1,40,56,1150.941134,23.97794029,0,0,0,BENIGN
53,23520,1,1,39,99,5867.346939,85.03401361,0,0,0,BENIGN
53,23306,1,1,45,173,9353.814468,85.81481164,0,0,0,BENIGN
53,23689,1,1,51,67,4981.21491,84.42737135,0,0,0,BENIGN
53,6839562,2,2,119,264,55.99773787,0.584832771,0,0,0,BENIGN
53,23457,1,1,46,62,4604.169331,85.26239502,0,0,0,BENIGN
53,25931,1,1,81,163,9409.586981,77.12776214,0,0,0,BENIGN
53,60440,1,1,51,67,1952.349437,33.09066843,0,0,0,BENIGN
53,46421,1,1,47,106,3295.922104,43.08394907,0,0,0,BENIGN
53,46385,1,1,49,148,4247.062628,43.11738709,0,0,0,BENIGN
53,60198,1,1,51,112,2707.731154,33.22369514,0,0,0,BENIGN
53,92446,1,1,56,204,2812.452675,21.63425135,0,0,0,BENIGN
53,23922,1,1,56,120,7357.244378,83.60504975,0,0,0,BENIGN
53,23345,1,1,66,122,8053.116299,85.67144999,0,0,0,BENIGN
53,23762,1,1,47,131,7490.95194,84.16799933,0,0,0,BENIGN
53,60370,1,1,52,68,1987.742256,33.1290376,0,0,0,BENIGN
53,16877560,2,2,102,323,25.18136508,0.237001083,0,0,0,BENIGN
53,30793,1,1,48,105,4968.661709,64.94982626,0,0,0,BENIGN
53,50907205,3,3,168,455,12.23795335,0.117861509,0,0,0,BENIGN
53,76320,1,1,48,64,1467.505241,26.20545073,0,0,0,BENIGN
53,60992,1,1,58,124,2983.997901,32.79118573,0,0,0,BENIGN
53,48338,1,1,38,106,2979.022715,41.37531549,0,0,0,BENIGN
53,5254984,2,2,120,309,81.63678519,0.761182146,0,0,0,BENIGN
53,23563,1,1,47,63,4668.33595,84.87883546,0,0,0,BENIGN
53,48951,1,1,56,117,3534.146391,40.85718371,0,0,0,BENIGN
53,139895,1,1,60,231,2080.131527,14.29643661,0,0,0,BENIGN
53,50361,1,1,62,90,3018.208534,39.71327019,0,0,0,BENIGN
53,95459,1,1,43,147,1990.383306,20.95140322,0,0,0,BENIGN
53,28722,1,1,45,61,3690.550797,69.63303391,0,0,0,BENIGN
53,23215,1,1,47,63,4738.315744,86.15119535,0,0,0,BENIGN
53,23414,1,1,53,128,7730.417699,85.4189801,0,0,0,BENIGN
53,31040,1,1,45,129,5605.670103,64.43298969,0,0,0,BENIGN
53,23422,1,1,57,121,7599.692597,85.38980446,0,0,0,BENIGN
53,54912722,2,2,89,302,7.120390062,0.072842865,0,0,0,BENIGN
53,2791073,2,2,97,286,137.2232113,1.433140588,0,0,0,BENIGN
53,23420,1,1,46,90,5807.002562,85.3970965,0,0,0,BENIGN
53,70539703,2,2,113,247,5.103508871,0.056705654,0,0,0,BENIGN
53,23406,1,1,53,117,7263.094933,85.44817568,0,0,0,BENIGN
53,70367096,2,2,115,212,4.647058335,0.05684475,0,0,0,BENIGN
53,23529,1,1,58,139,8372.646521,85.00148753,0,0,0,BENIGN
53,86782656,2,2,86,200,3.295589386,0.046092159,0,0,0,BENIGN
53,23646,1,1,61,139,8458.090163,84.58090163,0,0,0,BENIGN
53,23845,1,1,55,116,7171.314741,83.87502621,0,0,0,BENIGN
53,64313,1,1,57,144,3125.340133,31.09791178,0,0,0,BENIGN
53,168963,1,1,44,60,615.5193741,11.83691104,0,0,0,BENIGN
53,23634,1,1,75,157,9816.366252,84.623847,0,0,0,BENIGN
53,81910,1,1,42,98,1709.193017,24.4170431,0,0,0,BENIGN
53,47543,1,1,47,75,2566.098059,42.06718129,0,0,0,BENIGN
53,47785,1,1,48,113,3369.258135,41.85413833,0,0,0,BENIGN
53,128956,1,1,46,216,2031.700735,15.50916592,0,0,0,BENIGN
53,48326,1,1,44,102,3021.148036,41.38558954,0,0,0,BENIGN
53,62867219,2,2,111,278,6.18764447,0.063626164,0,0,0,BENIGN
53,566,1,1,55,71,222614.841,3533.568905,0,0,0,BENIGN
53,23461,1,1,47,91,5882.102212,85.24785815,0,0,0,BENIGN
53,279986,1,1,48,219,953.6191095,7.143214304,0,0,0,BENIGN
53,62233,1,1,58,138,3149.454469,32.13729051,0,0,0,BENIGN
53,60122,1,1,55,111,2761.052527,33.26569309,0,0,0,BENIGN
53,61215,1,1,58,139,3218.165482,32.67173078,0,0,0,BENIGN
53,58147679,2,2,93,283,6.466294209,0.068790364,0,0,0,BENIGN
53,153357,1,1,42,213,1662.786831,13.04146534,0,0,0,BENIGN
53,168759,1,1,54,70,734.7756268,11.85121979,0,0,0,BENIGN
53,9740076,2,2,100,197,30.49257521,0.410674414,0,0,0,BENIGN
53,153871,1,1,45,216,1696.226059,12.99790084,0,0,0,BENIGN
53,46556,1,1,46,102,3178.967265,42.9590171,0,0,0,BENIGN
53,60516,1,1,44,92,2247.339547,33.04911098,0,0,0,BENIGN
53,76755,1,1,58,139,2566.608039,26.0569344,0,0,0,BENIGN
53,48835,1,1,54,110,3358.247159,40.95423364,0,0,0,BENIGN
53,405,1,1,55,111,409876.5432,4938.271605,0,0,0,BENIGN
53,491,1,1,64,117,368635.4379,4073.319756,0,0,0,BENIGN
53,109665,1,1,41,143,1677.837049,18.23735923,0,0,0,BENIGN
53,25309,1,1,54,121,6914.536331,79.02327235,0,0,0,BENIGN
53,50906,1,1,55,83,2710.878875,39.28809963,0,0,0,BENIGN
53,163477,1,1,43,108,923.6773369,12.23413691,0,0,0,BENIGN
53,61496,1,1,50,66,1886.301548,32.52244048,0,0,0,BENIGN
53,47682,1,1,43,59,2139.172015,41.94454931,0,0,0,BENIGN
53,50483,1,1,56,72,2535.507002,39.61729691,0,0,0,BENIGN
53,59986,1,1,52,80,2200.513453,33.34111293,0,0,0,BENIGN
53,69489,1,1,54,155,3007.670279,28.78153377,0,0,0,BENIGN
53,60216,1,1,50,78,2125.680882,33.21376378,0,0,0,BENIGN
53,48175,1,1,82,166,5147.898287,41.51530877,0,0,0,BENIGN
53,48180,1,1,51,112,3383.146534,41.51100042,0,0,0,BENIGN
53,61544,1,1,53,102,2518.523333,32.49707526,0,0,0,BENIGN
53,58876,1,1,45,126,2904.409267,33.96969903,0,0,0,BENIGN
53,60270,1,1,48,111,2638.128422,33.18400531,0,0,0,BENIGN
53,60287,1,1,48,111,2637.384511,33.17464793,0,0,0,BENIGN
53,93196139,2,2,104,219,3.465808814,0.042920233,0,0,0,BENIGN
53,23574,1,1,64,117,7677.950284,84.83922966,0,0,0,BENIGN
53,23589,1,1,55,111,7037.178346,84.78528128,0,0,0,BENIGN
53,23753,1,1,61,122,7704.289984,84.19989054,0,0,0,BENIGN
53,182832,1,1,45,118,891.5288352,10.93900411,0,0,0,BENIGN
53,23595,1,1,77,159,10002.11909,84.76372113,0,0,0,BENIGN
53,24134,1,1,51,112,6753.957073,82.87063893,0,0,0,BENIGN
53,23875,1,1,51,223,11476.43979,83.76963351,0,0,0,BENIGN
53,46720,1,1,45,240,6100.171233,42.80821918,0,0,0,BENIGN
53,23194,1,1,45,123,7243.252565,86.22919721,0,0,0,BENIGN
53,45669072,2,2,96,240,7.357276715,0.087586628,0,0,0,BENIGN
53,23853,1,1,45,61,4443.885465,83.84689557,0,0,0,BENIGN
53,75309,1,1,84,168,3346.2136,26.55725079,0,0,0,BENIGN
53,24108,1,1,45,109,6387.921022,82.96001327,0,0,0,BENIGN
53,59827,1,1,56,84,2340.080566,33.42972237,0,0,0,BENIGN
53,23981,1,1,56,72,5337.558901,83.39935782,0,0,0,BENIGN
53,679,1,1,50,115,243004.4183,2945.5081,0,0,0,BENIGN
53,23183,1,1,46,124,7332.959496,86.27011172,0,0,0,BENIGN
53,49577793,2,2,104,176,5.647689884,0.080681284,0,0,0,BENIGN
53,46296,1,1,46,233,6026.438569,43.20027648,0,0,0,BENIGN
53,59612,1,1,46,142,3153.727437,33.55029189,0,0,0,BENIGN
53,23502,1,1,52,68,5105.94843,85.0991405,0,0,0,BENIGN
53,49306,1,1,50,91,2859.692532,40.56301464,0,0,0,BENIGN
53,47466,1,1,46,130,3707.917246,42.13542325,0,0,0,BENIGN
53,23365,1,1,39,117,6676.653114,85.59811684,0,0,0,BENIGN
53,23184,1,1,52,117,7289.510007,86.26639061,0,0,0,BENIGN
53,47593,1,1,46,94,2941.60906,42.02298657,0,0,0,BENIGN
53,100696,1,1,56,174,2284.102646,19.86176214,0,0,0,BENIGN
53,23539,1,1,39,167,8751.433791,84.96537661,0,0,0,BENIGN
53,80761879,2,2,111,195,3.788916303,0.049528318,0,0,0,BENIGN
53,46633606,2,2,101,203,6.518903985,0.085775052,0,0,0,BENIGN
53,23484,1,1,52,68,5109.862034,85.16436723,0,0,0,BENIGN
53,88178949,2,2,105,279,4.354780867,0.045362301,0,0,0,BENIGN
53,69202,1,1,47,143,2745.585388,28.90089882,0,0,0,BENIGN
53,68994,1,1,56,164,3188.683074,28.98802794,0,0,0,BENIGN
53,58985,1,1,49,106,2627.786725,33.90692549,0,0,0,BENIGN
53,11214353,2,2,95,334,38.25454754,0.356685758,0,0,0,BENIGN
53,61221,1,1,47,103,2450.139658,32.66852877,0,0,0,BENIGN
53,59528,1,1,46,94,2351.834431,33.59763473,0,0,0,BENIGN
53,60981,1,1,47,79,2066.217346,32.79710074,0,0,0,BENIGN
53,45801809,2,2,161,371,11.61526175,0.087332795,0,0,0,BENIGN
53,161240,1,1,51,111,1004.713471,12.40387001,0,0,0,BENIGN
53,23626,1,1,73,135,8803.860154,84.65250148,0,0,0,BENIGN
53,46958,1,1,44,122,3535.073896,42.59125176,0,0,0,BENIGN
53,100328,1,1,56,156,2113.069133,19.93461446,0,0,0,BENIGN
53,386099,1,1,42,123,427.3515342,5.180018596,0,0,0,BENIGN
53,23346,1,1,81,209,12421.82815,85.66778035,0,0,0,BENIGN
53,23348,1,1,44,60,4454.342984,85.66044201,0,0,0,BENIGN
53,47946,1,1,81,163,5089.058524,41.71359446,0,0,0,BENIGN
53,85018123,3,3,148,367,6.057531992,0.070573188,0,0,0,BENIGN
53,23634,1,1,45,109,6516.036219,84.623847,0,0,0,BENIGN
53,62151,1,1,58,124,2928.351917,32.1796914,0,0,0,BENIGN
53,50935855,2,2,98,243,6.694694729,0.078530143,0,0,0,BENIGN
53,49115742,2,2,92,153,4.988217423,0.081440284,0,0,0,BENIGN
53,46745,1,1,45,356,8578.457589,42.78532463,0,0,0,BENIGN
53,71242,1,1,54,113,2344.122849,28.07332753,0,0,0,BENIGN
53,51677,1,1,44,204,4799.040192,38.70193703,0,0,0,BENIGN
53,48246,1,1,44,92,2818.88654,41.45421382,0,0,0,BENIGN
53,48060,1,1,41,128,3516.437786,41.61464836,0,0,0,BENIGN
53,108469,1,1,42,153,1797.748666,18.43844785,0,0,0,BENIGN
53,59807,1,1,44,112,2608.390322,33.44090157,0,0,0,BENIGN
53,47846,1,1,44,131,3657.568031,41.80077749,0,0,0,BENIGN
53,34008655,2,2,86,215,8.850688156,0.117617118,0,0,0,BENIGN
53,99267,1,1,44,86,1309.599363,20.14768251,0,0,0,BENIGN
53,39665660,2,2,93,276,9.302757095,0.100842895,0,0,0,BENIGN
53,82643,1,1,43,135,2153.842431,24.20047675,0,0,0,BENIGN
53,48207,1,1,42,153,4045.055697,41.48775074,0,0,0,BENIGN
53,23536,1,1,52,113,7010.53705,84.97620666,0,0,0,BENIGN
53,75249,1,1,55,111,2206.009382,26.57842629,0,0,0,BENIGN
53,23540,1,1,55,71,5352.591334,84.9617672,0,0,0,BENIGN
53,60892,1,1,54,70,2036.392301,32.84503711,0,0,0,BENIGN
53,60642,1,1,54,110,2704.396293,32.9804426,0,0,0,BENIGN
53,70921565,3,3,133,311,6.260437146,0.084600502,0,0,0,BENIGN
53,148394,1,1,56,159,1448.845641,13.47763387,0,0,0,BENIGN
53,46639,1,1,51,114,3537.811703,42.88256609,0,0,0,BENIGN
53,50437,1,1,42,135,3509.328469,39.65342903,0,0,0,BENIGN
53,23365,1,1,62,132,8303.017334,85.59811684,0,0,0,BENIGN
53,77690849,2,2,93,287,4.891180942,0.051486115,0,0,0,BENIGN
53,47291,1,1,42,58,2114.567254,42.29134508,0,0,0,BENIGN
53,101441,1,1,43,109,1498.407942,19.71589397,0,0,0,BENIGN
53,50905,1,1,43,113,3064.531971,39.28887143,0,0,0,BENIGN
53,11897,1,1,64,117,15213.91948,168.1096075,0,0,0,BENIGN
53,253686,1,1,51,222,1076.133488,7.883761816,0,0,0,BENIGN
53,493,1,1,47,106,310344.8276,4056.795132,0,0,0,BENIGN
53,61130,1,1,94,178,4449.53378,32.71716015,0,0,0,BENIGN
53,68909951,2,2,92,171,3.816575055,0.058046769,0,0,0,BENIGN
53,88736,1,1,58,143,2265.146051,22.53876668,0,0,0,BENIGN
53,60813,1,1,39,71,1808.823771,32.88770493,0,0,0,BENIGN
53,23307,1,1,64,117,7765.907238,85.8111297,0,0,0,BENIGN
53,48440,1,1,43,59,2105.69777,41.28819158,0,0,0,BENIGN
53,48010,1,1,42,101,2978.546136,41.65798792,0,0,0,BENIGN
53,50248,1,1,60,76,2706.575386,39.80257921,0,0,0,BENIGN
53,50437,1,1,60,88,2934.353748,39.65342903,0,0,0,BENIGN
53,23686,1,1,79,207,12074.64325,84.43806468,0,0,0,BENIGN
53,100601,1,1,48,100,1471.158338,19.88051809,0,0,0,BENIGN
53,50575,1,1,48,88,2689.07563,39.54522986,0,0,0,BENIGN
53,59933,1,1,52,116,2803.130162,33.37059717,0,0,0,BENIGN
53,23970,1,1,52,113,6883.604506,83.43763037,0,0,0,BENIGN
53,83257,1,1,57,161,2618.398453,24.02200416,0,0,0,BENIGN
53,46308,1,1,71,120,4124.557312,43.1890818,0,0,0,BENIGN
53,559,1,1,47,134,323792.4866,3577.817531,0,0,0,BENIGN
53,528,1,1,60,76,257575.7576,3787.878788,0,0,0,BENIGN
443,4070556,5,2,135,52,45.93967016,1.719666797,0,1,1,BENIGN
443,117825607,6,5,873,767,13.91887589,0.093358314,0,1,1,BENIGN
80,6053842,3,1,12,0,1.982212288,0.660737429,0,0,0,BENIGN
80,6053454,3,1,12,0,1.982339339,0.66077978,0,0,0,BENIGN
80,46408210,8,9,489,2114,56.08921352,0.366314495,0,0,0,BENIGN
80,67509592,17,20,2314,10538,190.3729473,0.548070265,0,0,0,BENIGN
80,117,2,0,12,0,102564.1026,17094.01709,0,0,1,BENIGN
443,5625627,5,2,135,52,33.24073921,1.244305746,0,1,1,BENIGN
443,18087031,11,10,1549,3315,268.9219696,1.161052911,0,0,0,BENIGN
443,161,2,0,12,0,74534.16149,12422.36025,0,0,1,BENIGN
443,20130499,15,14,2321,7896,507.5383377,1.440600156,0,0,0,BENIGN
443,186,2,0,12,0,64516.12903,10752.68817,0,0,1,BENIGN
443,4070940,5,2,135,52,45.9353368,1.719504586,0,1,1,BENIGN
443,4948715,5,1,135,46,36.57515133,1.212435956,0,1,1,BENIGN
443,117909281,12,12,603,4308,41.65066531,0.203546318,0,0,0,BENIGN
80,109869486,5,3,167,1534,15.48200562,0.072813665,0,0,0,BENIGN
443,117167285,21,17,1380,3637,42.81911969,0.324322613,0,0,0,BENIGN
443,117309076,38,40,4001,48551,447.9789782,0.66491019,0,0,0,BENIGN
443,115668434,20,18,1011,5205,53.73981289,0.32852524,0,0,0,BENIGN
443,117297975,22,20,824,5314,52.32826909,0.358062447,0,0,0,BENIGN
443,6236045,9,6,379,4801,830.6546858,2.405370712,0,0,0,BENIGN
443,4722112,1611,1935,17848,3433707,730934.5903,750.9351748,0,0,0,BENIGN
